, Net Value Growth Rate, Quick Ratio, Accounts Receivable Turnover, Average Collection Days, Revenue per person, Allocation rate per person, Cash/Current Liability, Long-term Liability to Current Assets,Bankrupt?
943,0.0004703401946072,0.0057443227401068,0.0013330222271818,0.0047434643941302,0.0728375659121954,0.0042072095170937,0.0023612941713288,0.0154464788868953,0.0
944,0.0004242993595557,0.0075391116761719,0.0027025656112728,0.0023405645192279,0.138992112568483,0.0080675964293758,0.0121237885505595,0.0,0.0
945,0.0004586615437649,0.0139297331085844,0.0010367950655859,0.0061003257662765,0.0069914662984886,0.007513635280444,0.0015168311591574,0.0048251703971555,0.0
946,0.0003973236724605,0.0036388612666206,0.0008196970772929,0.0113629668213665,0.0232510318287972,0.0071777199952329,0.0001901181543788,0.0017839185871462,0.0
947,0.000652182777274,0.0096364632239824,0.0005397015409899,0.0117087999590124,0.0143325059119017,0.0013822137405385,0.0023992467437558,0.0001404594948125,0.0
948,0.0004254722155164,0.0068859507390637,0.0005843385105454,0.0108335432526247,0.0187036411438979,0.0010100580063319,0.0266417490963942,0.0023689219216139,0.0
949,0.0004055586185673,0.0015252898674588,0.0016454810140707,0.0038451521452328,0.0901341010237504,0.0017017429142759,0.0004391909200301,0.0035495546925056,0.0
950,0.0004614065258005,0.0023206864241091,0.0008724498594949,0.007251395073799,0.0272490930188153,0.0136161046724695,0.0001340065806038,0.0011174788171705,0.0
951,0.0006834755724797,0.0314284573548916,0.001527801730697,0.0041414585619318,0.0328217029214341,0.0025766406330226,0.0744380276375712,0.0,0.0
952,0.0004435641425691,0.0061853779287748,0.0003631826159293,0.0174060806858597,0.0046707695019314,0.0155845491434311,0.0005571608671573,0.0029904543608636,0.0
953,0.0004887315742457,0.0118941417639962,0.0007933206861919,0.007963555164655,0.1266601060470309,0.0094400086615175,0.0250599469675376,0.0068580120473832,0.0
954,0.000431037042734,0.0066594966605821,0.000829841843101,0.0076143063910817,0.0103050688130664,0.0033987107347175,0.0032011164457538,0.0,0.0
955,0.0004487796084367,0.0055172448211886,0.000750712669798,0.0084221042879039,0.0139917453696224,0.0051768048861977,0.0014097271036069,0.0026816402701869,0.0
956,0.0012113855266879,0.0116165327697143,0.0041126880585961,0.007434985504895,0.0148318963617937,0.0018863631211561,0.0121963264055946,0.0003875505926845,0.0
957,0.0004531715796937,0.0095547401267893,0.0038732715855254,0.0035684856351161,0.0655552781164167,0.13403341570454,0.0096226002540418,0.0122500471482333,0.0
958,0.0004640766446896,0.0060693436075694,0.0009231736885354,0.0068534734882608,0.0140093709149127,0.0136919532682175,0.0015818859773598,0.0199164520222626,0.0
959,0.0004527723095794,0.00045166047609,0.0074137948525458,0.0008530550728597,0.0958594656522186,0.0860032097678113,0.0008487504980197,0.0086278260378504,0.0
960,0.0004780261443069,0.0187382951938085,0.0009759264707374,0.0064794613542142,0.0090565926883362,0.0302831424560781,0.0063631280482717,0.014253400556231,0.0
961,0.0004690924755001,0.0106296171990313,0.000533614681505,0.0118625035757439,0.016474009664674,0.0038196226901803,0.0116036501689796,0.0024840657812483,0.0
962,0.0004531466253115,0.0034342416034196,0.000882594625303,0.0071642963576512,0.0105371384927221,0.0200333784085437,0.0033781784457439,0.0181775446955607,0.0
963,0.0004387229924336,0.0061822587265919,0.0012072271311616,0.0052361698766528,0.207435042521628,0.0071079030969599,0.0039527861363486,0.0152855531706598,0.0
964,0.0004439634126834,0.0069601877510178,0.0016556257798788,0.0038195348757775,0.0668742564223081,0.0348734652911247,0.000708770017617,0.0,0.0
965,0.0004597844909612,0.0159990118367484,0.0006533229180404,0.0040620450266206,0.0178928660605437,0.0003312407196679,0.0119231837369071,0.0,0.0
966,0.0004379993153515,0.0618587700112416,0.0024732939040102,0.0025574574006156,0.0330713981463802,0.0009272729584877,0.171352132054521,0.0,0.0
967,0.0004379743609694,0.0034510852952075,0.0005904253700303,0.0107157038131306,0.06545833761732,0.0296696685587264,0.0037086979941818,0.0004277597819352,0.0
968,0.0005175039768551,0.0257664815524144,0.0007567995292828,0.0083512298424111,0.0072969757501872,0.0029956928150972,0.0221413146909988,0.0,0.0
969,0.0004088775513921,0.0009388798570656,0.0032970488876264,0.0019178795732162,0.0176696091535332,0.0257470546341607,0.000950192088293,0.006757740213751,0.0
970,0.0004111733545492,0.0392838561324139,0.0007446258103131,0.0084955404603423,0.0358356711660767,0.0001604934169802,0.0774549912787238,0.0,0.0
971,0.0005137358651517,0.0200115535248856,0.0017733050632526,0.0040159339416011,0.0167383928440286,0.0080114513787128,0.0357632108647874,0.0155092527246292,0.0
972,0.0004769031971105,0.0008740004516604,0.001300558976596,0.0048638655605699,0.119792018565574,0.0762050690687165,0.0004937713793303,0.0,0.0
973,0.0005337991883936,0.0013630913539458,0.0011382427236667,0.0055598013807708,0.082734309592703,0.0175173563351446,0.0001739330031478,306000000.0,0.0
974,0.0004855374133315,0.0070075996241985,0.0008399866089091,0.0075297694018794,0.100536110335914,0.0040189702917285,0.0022493741608933,0.0,0.0
975,0.0003906109436644,0.003250208674626,0.0004341959765858,0.0145642715942908,0.0149258992700087,0.0045165853334149,0.0030234187322571,0.0034477980297989,0.0
976,0.0005688850496849,0.0104767762920671,0.0019762003794142,0.0032013047729242,0.0165268863005449,0.01629352491747,0.0131700399324969,0.0028193227398956,0.0
977,0.0004431399180727,0.0178961106044139,0.000549846306798,0.0114816601698425,0.0119383693433016,0.0043982635346139,0.0219118434318598,0.0,0.0
978,0.0004664223566109,0.0056158116101696,0.0141418035364654,0.000447448306485,0.0238062365054419,0.0007341078468513,0.0018314636023299,0.0,0.0
979,0.0047909169642435,0.0098473212915493,0.0008481024215555,0.0074546254114773,0.005737114991995,0.0073094120567701,0.0219774114456516,0.0076726383859625,0.0
980,0.0004962428432703,0.008301444689683,0.0023596725269597,0.0026787124760371,0.0343756884978629,0.0067368029098115,0.0122149450288766,0.0162197370711199,0.0
981,0.0004661728127895,0.0039900834324199,0.0017733050632526,0.0058074349855048,0.0249724600854839,0.0255976695933636,0.000900527677421,0.0038895451076201,0.0
982,0.0004117223509563,0.0111648722936242,0.0017773629695758,0.003558238727334,0.0062394430327688,0.0019630662073797,0.0315843733417489,0.0,0.0
983,0.0003503345708876,0.0129958439750114,0.0004910066651111,0.0129025647156269,0.0107662705814961,0.0045987169473659,0.1075764014901009,0.0091779428624989,0.0
984,0.0004572141896007,0.0068204474932219,0.0007953496393535,0.0079533082568729,0.0368373896567425,0.0048958283121546,0.0062538465549408,0.0007290732114235,0.0
985,0.0012064196046417,0.0068447772702489,0.0005214409625353,0.0121186762702963,0.0141856263678158,0.0033275367045127,0.0019038597213321,0.0010531165725142,0.0
986,0.0004635775570468,0.0025833232479129,0.0008156391709697,0.0077611787359585,0.0237269215516355,0.0148836156326921,0.0001492659977233,0.0004085208844369,0.0
987,0.0004824680243281,0.008149851463592,0.0006269465269394,0.002840955182587,0.0149464624061807,0.0079499783286136,0.0040119446850581,0.0082816541236441,0.0
988,0.0004749817096856,0.0352669475612206,0.0017347549531819,0.0036470452614455,0.0227722045150772,0.0153837438816597,0.0941593311199663,0.0004006291033145,0.0
989,0.0005165806647158,0.0048578454797145,0.0011138952857273,0.0056810564561923,0.0094737305935402,0.0048941193312033,0.0015529677653813,0.0027107709801113,0.0
990,0.0004609323925398,0.0069383533357372,0.0009657817049293,0.0065546053446163,0.0437201650926076,0.0002361409561456,0.0014577205294303,0.0080869572627531,0.0
991,0.0004837406978173,0.0055615374921864,0.0011037505199192,0.0088123406926055,0.0118238032989146,0.0098666507295815,0.0028601062933736,0.0146789485768517,0.0
992,0.0004548684776793,0.0223877617478512,0.0009069420632424,0.0069798520175734,0.0128519601075158,0.0150146039961906,0.0401792092056729,1400000000.0,0.0
993,0.0005716050773383,0.0080126065675425,0.0012822983981414,0.0049321782791172,0.0084103226943583,0.0086041159197758,0.002314947440721,0.0069026095082474,0.0
994,0.0004134941120883,0.0053943482551806,0.0011991113185152,0.0052754496898175,0.1024837330904919,0.0083717950386976,0.005208862461029,0.0,0.0
995,0.0003931562906428,0.0095410156371843,0.0006695545433333,0.009457041973896,0.0285034443253088,0.0046806977688801,0.0461527151400041,0.0,0.0
996,0.0004597844909612,0.0087512336444633,0.0005802806042222,0.0109095411520086,0.0311179002100377,0.0124491220034967,0.006911824880257,0.0100843702028769,0.0
997,0.0004130698875919,0.0109115930763693,0.0010895478477879,0.0058048732585593,0.0149229616791269,0.000984724876937,0.0074248731567728,0.0,0.0
998,0.0004595848559041,0.0134131932270891,0.0004463696955555,0.0141407327392973,0.0213210346195085,0.0028301227194089,0.0064771242953278,0.0060794157014299,0.0
999,0.0003939797852535,0.01617243947812,0.0008196970772929,0.0301498183308641,0.0091065317333255,0.0190499603993929,0.0166266654443919,0.0,0.0
1000,0.0003994198405604,0.0104343551423791,0.0006330333864242,0.009974510816892,0.016380006756459,0.0197534071174131,0.0080860254054062,0.0,0.0
1001,0.0004794485440889,0.0078822239162955,0.0007649153419293,0.0082581537633903,0.0362146203898183,0.0165572608895638,0.0250599469675376,0.0,0.0
1002,0.0004293151903662,0.0092085086844827,0.0004423117892323,0.0142876050841741,0.0299487390391139,0.006648689862531,0.0072697078970491,0.0001190236785325,0.0
1003,0.0004659981321145,0.0163196658211549,0.0,0.0,0.146468281362455,0.0,0.0007926742513777,0.0,0.0
1004,0.0004868350412029,0.0080350648232597,0.000935347407505,0.0067603974092401,0.113493823715171,0.001913706816376,0.0139155532775,0.0,0.0
1005,0.0005396634681969,0.0049033858315855,0.0349872683189109,0.0001810287041504,0.0075995476110042,0.0050498879184948,0.0051540906561411,0.0080449707441681,0.0
1006,0.0004809208526353,0.0077543366267949,0.0038732715855254,0.0132492517622547,0.013380726466225,0.0113679904952511,0.0046391990533544,0.0080374062025095,0.0
1007,0.0004597844909612,0.002827244858619,0.0015156280117273,0.0041739071032418,0.0181102477857909,0.0208544432273261,0.0026091714108366,0.0124257368022845,0.0
1008,0.0004839652872566,0.0221382255732158,0.0015927282318687,0.0039706767655635,0.0202400011750364,0.0195151550671511,0.0565680891171475,0.0019180331870526,0.0
1009,0.0004640267359253,0.0006282073196446,0.0008196970772929,0.0106875248167298,0.1135261372148699,0.0666527200417273,0.0016664425777365,0.0025037208134666,0.0
1010,0.0004673706231323,0.0490818940294727,0.003917908555081,0.0016138879756806,0.0340554910917557,0.0118329841064269,0.0008723525594424,0.0,0.0
1011,0.0004615312977112,0.0017916697338821,0.0005153541030505,0.0122689642511005,0.182785717433133,0.134969082775347,0.0004022963349967,0.0006048809087143,0.0
1012,0.0004379743609694,0.0039950741559127,0.0007994075456768,0.0079029276269442,0.0792297636708136,0.0057479563729332,0.0015219083366212,0.0,0.0
1013,0.0005769702694988,0.0055004011294007,0.0014567883700404,0.0043421271726646,0.0193410983652307,0.0031528687984662,0.0049746452988833,0.0,0.0
1014,0.0004542196637436,0.0050038241418762,0.003769794974283,0.0046674664947463,0.0328217029214341,0.0,0.0007868315749721,0.0,0.0
1015,0.0004360029647802,0.0084224697343812,0.0021364876791819,0.0029613563490267,0.0068886506176284,0.0233292989654583,0.0208140885489263,0.002582368516183,0.0
1016,0.0004147168768133,0.0067206330233678,0.0017733050632526,0.0037341439775934,0.0106252662191737,0.0002790162723637,0.195655164806767,0.0,0.0
1017,0.0005225198076655,0.0054086965852222,0.0008014364988384,0.0078892650832347,0.0129841516971931,0.0119470334528497,0.0028498036150104,0.0,0.0
1018,0.0004564905125185,0.0041759878825233,0.0037495054426668,0.0016864702391372,0.0907862461994918,0.0497777394876686,0.0026357965459982,0.0,0.0
1019,0.0004676950301002,0.0016756354126766,0.0008379576557475,0.007553678853371,0.0262650000734398,0.0169061443243461,0.000599621826889,0.0034215075217078,0.0
1020,0.0006823526252833,0.006066848245823,0.003299077840788,0.0019170256642344,0.0209391478048852,0.0003936185243884,0.0746922200004504,0.0,0.0
1021,0.0005978570873514,0.015699568427186,0.0009049131100808,0.0088123406926055,0.0296432295874154,0.0039306561878656,0.0259720796275707,0.0011204471638026,0.0
1022,0.0004356036946659,0.0066707257884407,0.0011808507400606,0.0053582788610562,0.0208275193513799,0.0125275843348171,0.0012462496493145,0.0165296776268717,0.0
1023,0.0004823931611817,0.0136527479547391,0.0007040467470808,0.0089737294901736,0.133287311076186,0.0088730290988689,0.0175399820880399,0.0,0.0
1024,0.0004853627326565,0.005199710038965,0.0009881001897071,0.00639407045603,0.0160392462141798,0.0114527358447747,0.0034571325864465,0.0068532940732131,0.0
1025,0.0004421167884049,0.0749706483074585,0.0040518194637476,0.0167349082261322,0.0072235359781443,0.0045243762759867,0.0029151519321216,0.0,0.0
1026,0.0004711387348357,0.00595767616942,0.000655351871202,0.0096389245870282,0.0073733531131119,0.0219197917938454,0.0072308397922405,0.0210093569150515,0.0
1027,0.00045674005634,0.0077811617655682,0.0008927393911111,0.0070780515504852,0.0353480310797115,0.0072442697240402,0.0071350100472328,0.0,0.0
1028,0.0008248171929304,0.0051766279428113,0.0009941870491919,0.0063658914596293,0.0065684532115212,0.0056803510970677,0.0021699225061174,0.0063736398701934,0.0
1029,0.0004226523703344,0.0072427874687923,0.0008805656721414,0.0071864979911791,0.0104960122203781,0.0103344088687667,0.0059779158992331,0.0157510074841009,0.0
1030,0.0004362525086016,0.0016120036881446,0.0017733050632526,0.0221239278105347,0.017296535111555,0.0992056405217881,0.0005456192129975,0.0238318582921202,0.0
1031,0.0004669463986359,0.0218518828128217,0.0016028729976768,0.0039450594961083,0.0304246287619523,0.005801035310713,0.0353444734803121,0.0,0.0
1032,0.0005800396585022,0.0064642346039299,0.0014811358079798,0.0042703988181899,0.0245582597711617,0.0050598904834742,0.0122103855163316,0.0,0.0
1033,0.0004436639600977,0.0182311129188621,0.0002739086768181,0.0230094314247044,0.0170556526592541,0.01473543693139,0.007583957124386,0.0078364799561654,0.0
1034,0.0005745247400489,0.0128642136428913,0.0006533229180404,0.0006609255519454,0.01347472937444,0.0088780052492857,0.0064284925909913,0.0,0.0
1035,0.0004841150135494,0.0095017136896793,0.000734481044505,0.0086142338088183,0.0077464271550901,0.0036309813516501,0.011034949765736,0.0016605747719031,0.0
1036,0.0004567151019578,0.0057050207926017,0.0004220222576161,0.0150006190840118,0.0129812141063114,0.0073645518245206,0.0020628107749796,0.0029897761466786,0.0
1037,0.0004954443030418,0.007814849149144,0.0037576212553133,0.001682200694228,0.0675469647342215,0.0008928420187347,0.009326755977185,0.0,0.0
1038,0.0004600090804005,0.0034984971683882,0.0048289085246467,0.0013090424691632,0.0220084308858305,0.0167701295462852,0.0001685487439006,0.0,0.0
1039,0.0006365613340532,0.0056052063227475,0.0011240400515354,0.0056255523723726,0.0985973003539797,0.0260957872765061,0.0037091590346421,0.0022913260874497,0.0
1040,0.0004379494065872,0.0051304637505037,0.0009170868290505,0.0069030002092077,0.0319345504751553,0.0125970493840707,0.0045066301782439,0.0035172299270873,0.0
1041,0.0006123306289936,0.0044348816637075,0.0038732715855254,0.0024054616018478,0.0281303702833306,0.0079428910840805,0.0060639817920987,0.0011629882941005,0.0
1042,0.0004385732661408,0.0151724232582687,0.001972142473091,0.0032081360447789,0.0146820792268261,0.0137694103166254,0.0181172035589832,0.0065985618219019,0.0
1043,0.0005000359093559,0.0131599140098342,0.0034492203747476,0.0018333425840139,0.0078756811538857,0.0077452021993378,0.0185728247438061,0.0063526307767333,0.0
1044,0.0004611320275969,0.0213284806865239,0.0006350623395858,0.0099728029989283,0.0079285577897566,0.0072079287467535,0.0116485295799298,0.023482343257327,0.0
1045,0.0004430900093084,0.003880911356017,0.0008196970772929,0.0053258303197462,0.0269700218850521,0.0374117041168899,0.0018709131863063,0.0041383904393334,0.0
1046,0.0004322098986946,0.0089265328071447,0.0004423117892323,0.0064982473518147,0.0760512903367948,0.0051209614204084,0.0018413413640723,0.0,0.0
1047,0.0004384235398479,0.0095410156371843,0.0006431781522323,0.0098284923809971,0.0296902310415228,0.0105557721660987,0.0040228390637507,0.0051676821875406,0.0
1048,0.0003953273218892,0.0047910945529996,0.0007223073255353,0.0087482975189674,0.0035104211036528,0.0039683542970843,0.0023716840793399,0.0007771689037407,0.0
1049,0.0004217290581951,0.0039320662718172,0.0012822983981414,0.0049321782791172,0.0243026893644522,0.0312623382769964,0.0040960758052899,0.0309979553867178,0.0
1050,0.0004876834901957,0.0038522146959339,0.0006614387306869,0.0095569493247714,0.0280393049659974,0.0073438932606688,0.0027168796225429,0.0110085823523557,0.0
1051,0.0004665970372859,0.0018415769688092,0.0015622939344445,0.0040466746649474,0.0793178913972651,0.0542642668619998,0.0012754067955213,0.0094291942199709,0.0
1052,0.0004545690250936,0.0043724976200487,0.0035364653606971,0.0017880854079763,0.0188328951426935,0.0221831256527742,0.0044622995620623,0.0,0.0
1053,0.0004869598131136,0.0357366994099717,0.0012011402716768,0.0052652027820354,0.0343756884978629,0.0052762273662437,0.0177098934527024,0.0,0.0
1054,0.0004575885053328,0.0023849419890778,0.0016292493887778,0.003881870231452,0.0533260872758251,0.0053069890233661,0.0021198814085168,0.0033419277783015,0.0
1055,0.0006183695894719,0.0207489329209332,0.0010692583161717,0.0059150275172169,0.0327247624223374,0.0069566080186291,0.0235823806730353,0.0017494917799989,0.0
1056,0.0002339473325786,0.00696892151713,0.0009211447353737,0.006868843849934,0.0403184348515782,0.000171099151707,0.0095014138278103,0.0,0.0
1057,0.0004659232689681,0.0080232118549645,0.000882594625303,0.0082180200412438,0.0163330053023515,0.0009602965021633,0.0081321288684795,0.0172751702623252,0.0
1058,0.0004531466253115,0.0111236988248094,0.0017733050632526,0.0174914715840439,0.0272050291555895,0.0085490264161709,0.0009837442757282,0.0042432345727936,0.0
1059,0.0005599014721139,0.0059826297868836,0.0012721536323334,0.0049706041833001,0.0281421206468575,0.0023772427673287,0.0022038025480012,0.0,0.0
1060,0.0005512672558928,0.0016750115722401,0.0004889777119495,0.012940136710828,0.0564281832469192,0.0071701803733892,0.0003394739856202,0.0,0.0
1061,0.0004597844909612,0.0053793760847025,0.0006533229180404,0.0030988356951032,0.0141797511860523,0.0045542331784879,0.0084633288042847,0.00528084613646,0.0
1062,0.0004462592158404,0.0223765326199926,0.0018950422529495,0.0033353684830733,0.013380726466225,0.0064010384170372,0.0430954783535167,0.0,0.0
1063,0.000410973719492,0.020274814189126,0.0018828685339798,0.0033584240255831,0.0099613706799054,0.0031366334794294,0.0018709131863063,0.0,0.0
1064,0.0004765787901426,0.0196322585394398,0.0009069420632424,0.0069798520175734,0.0301044313558451,0.0027628692925628,0.0174620993621505,0.0,0.0
1065,0.0004699658788751,0.0051279683887574,0.0014101224473233,0.0044847299726322,0.0318728610666393,0.0053788164874641,0.0061367182213758,0.0007676585827952,0.0
1066,0.0005381911596506,0.0086851065581849,0.0007689732482525,0.0082214356771711,0.0121116872053229,0.0015579874577888,0.0192918041473962,0.0,0.0
1067,0.0004810206701639,0.004832891862251,0.0012944721171111,0.0088123406926055,0.0063569466680375,0.0047534802517449,0.0037713558528099,0.0036677933801836,0.0
1068,0.0004597844909612,0.003183457747911,0.0011301269110202,0.0055922499220808,0.013380726466225,0.0057727868608719,0.0015436753303162,0.016805789651106,0.0
1069,0.000467844756393,0.0096801320545436,0.0012194008501313,0.0101487082491877,0.0152784101758148,0.0016293122804305,0.0035256970134567,0.0,0.0
1070,0.0004408690692978,0.0051410690379257,0.0003875300538687,0.0162883138286289,0.0249783352672473,0.0205213929984156,0.0018131638171104,0.0002702327818085,0.0
1071,0.0005503688981357,0.0097206816829218,0.001057084597202,0.0064982473518147,0.010778020945023,0.011105913239963,0.0150859994300533,0.0,0.0
1072,0.0004291904184555,0.0237907788897387,0.0011828796932222,0.0053488858622559,0.0327629511037998,0.0019752803947665,0.0542962394961449,0.0,0.0
1073,0.000575597778481,0.001018731432949,0.0014770779016566,0.0042832074529175,0.216732517662265,0.0014076473982247,0.0006051128448098,0.0012853948865625,0.0
1074,0.0006184694070005,0.0142672307847788,0.0005640489789293,0.00225346580308,0.264121733766138,0.0169698289968528,0.0246157036651051,0.0197239125747048,0.0
1075,0.0007601853431833,0.0422358690783506,0.0005843385105454,0.0108207346178971,0.0081488771058854,0.0106741944931909,0.0334468075886417,0.0,0.0
1076,0.0004538952567758,0.0064642346039299,0.0009109999695657,0.0069380104774632,0.0154017889928469,0.0115046587072052,0.0026347857974716,0.0139741787974437,0.0
1077,0.0004032378610281,0.0058641001039318,0.0005681068852525,0.0111196027615416,0.0076906129283374,0.0089663193531487,0.0057168666719813,0.0145439921430285,0.0
1078,0.0004027637277674,0.0298332973585348,0.0002739086768181,0.0230393182390689,0.0230924019211844,0.0373140911460864,0.0312775843188019,0.0023364991762858,0.0
1079,0.0004727108609107,0.0070344247629718,0.002897345114788,0.0021825913575871,0.0098291790902281,0.0119937791082809,0.0183420649964752,0.0029863120146653,0.0
1080,0.000484738873103,0.0006182258726591,0.0027431446745051,0.0023055542509723,0.279855470528619,0.104171134939779,0.0015191943267161,0.0029339473987736,0.0
1081,0.0004728356328214,0.0086021357801187,0.001807797267,0.0034993190075869,0.0046707695019314,0.0044061047413314,0.0147594685053598,0.0132688674255272,0.0
1082,0.0004689926579715,0.0035858348295106,0.0011078084262424,0.0057126510885204,0.0343756884978629,0.0063201634067268,0.0031868149613483,0.0003862837633115,0.0
1083,0.000632992857407,0.0020717740899103,0.109240867174581,2480000000.0,0.0063628218498009,0.000461475120982,0.0029151519321216,0.0027790769241359,0.0
1084,0.0004722866364143,0.0102665420649368,0.0010550556440404,0.0059978566884555,0.0510641422969023,0.0098715263517071,0.0065547460901162,0.001504440794667,0.0
1085,0.0005540871010748,0.0157351273320715,0.0011504164426364,0.0004098763112839,0.0124524477476022,0.0077270568427672,0.0294037892701292,0.0008724151325162,0.0
1086,0.0003804295557506,0.0029782142442734,0.0021811246487374,0.0106875248167298,0.0372956538342905,0.0246363175441421,0.0033967591574548,0.0201320695931691,0.0
1087,0.0003803047838399,0.0127662706943469,0.0009962160023535,0.0063530828249016,0.0237210463698721,0.0007000287561177,0.0154348206097379,0.0,0.0
1088,0.0004457850825797,0.0058497517738902,0.0006533229180404,0.0106064034634548,0.0131192808777522,0.0014523824878309,0.0061990433675888,0.0214752198139932,0.0
1089,0.0004725361802357,0.0077038055514312,0.0008886814847879,0.0071096461828133,0.137558568218204,0.0101962829965895,0.0067622174452105,0.0002948646048637,0.0
1090,0.0004476566612404,0.0275319499879599,0.0007486837166364,0.008453698920232,0.0340319903647019,0.0010043781578763,0.041656302373094,0.0,0.0
1091,0.0004751064815963,0.0112784112530833,0.0041126880585961,0.0117053843230849,0.0188182071882849,0.0125658353496376,0.0114067112546359,0.001371865755675,0.0
1092,0.0004412184306478,0.0002545268981281,0.0140038347214755,0.0004517178513942,0.302336853546407,0.1394936601079159,0.0006762392273711,0.0030641900168951,0.0
1093,0.0004879579883993,0.0135516858040118,0.0004747750398182,0.0133329348424751,0.0153459747660943,0.0089313857719394,0.0150793191430499,0.0229387468149452,0.0
1094,0.0003677028208583,0.0061610481517479,0.0005721647915757,0.0110384814082667,0.0327218248314557,0.0068338127108675,0.002403280896363,0.0024551635951489,0.0
1095,0.000381203141597,0.0061348468534112,0.0006634676838485,0.0095390172361528,0.0046619567292863,0.0100347842966968,0.002507947340875,0.0173821100718591,0.0
1096,0.000645669683535,0.0178561848164724,0.0012356324754243,0.0025420870389425,0.0342875607714114,0.0013481849139505,0.0321293824524397,0.0,0.0
1097,0.0004478562962975,0.0093164330800125,0.0024672070445253,0.0106875248167298,0.0292907186816092,0.0319142139816054,0.0128894691219989,0.0327134493855411,0.0
1098,0.0005017328073415,0.0018671544267093,0.0012194008501313,0.0051892048826515,0.0046707695019314,0.0107570298051807,0.0008063264976977,0.0091674793246636,0.0
1099,0.000493023727974,0.0148031097198083,0.0040518194637476,0.0087158489776574,0.0110805928058399,0.0078916719196887,0.0041992195493252,0.0,0.0
1100,0.0005254394703761,0.0211063934910984,0.0014121514004849,0.0044796065187411,0.0612781457926355,0.0088730290988689,0.0247443019492429,0.0,0.0
1101,0.0005717048948669,0.0207926017514944,0.0008501313747172,0.0074469402306408,0.0060014981713496,0.0044855723555643,0.0426429310373313,0.0034339472596249,0.0
1102,0.0005098679359197,0.0042427388092383,0.13110689539732,478000000.0,0.0065508276662309,0.0004014094669602,0.0056223690008417,0.0,0.0
1103,0.0003629115794871,0.0052720755296093,0.0030109664918385,0.0106875248167298,0.016380006756459,0.0068085801097638,0.0195396903838581,0.0047783375996605,0.0
1104,0.0004334576178017,0.0039395523570563,0.0015602649812829,0.0040509442098566,0.01882701996093,0.0214648510117946,0.0015540491293101,0.0024008809657429,0.0
1105,0.0004711387348357,0.003976358942815,0.0007953496393535,0.0079592856197457,0.0171937194306949,0.0013292353310499,0.0010689795340362,0.0001775274411162,0.0
1106,0.000493897131349,0.0031323028321108,0.0023637304332829,0.0026744429311279,0.0319198625207467,0.0065370531950982,0.0029151519321216,0.0038895451076201,0.0
1107,0.0004724613170892,0.1161565939310309,0.0007263652318586,0.0086996247070024,0.0065155765756503,0.0079679728927473,0.273204206299045,0.0,0.0
1108,0.0004309871339697,0.108916301823985,0.0031469063536668,0.0020092478342733,0.106522920552855,0.0086008487503101,0.220233056663885,0.0,0.0
1109,0.0004472074823618,0.003877792153834,0.0007466547634747,0.0084579684651413,0.0363614999339042,0.014015754894333,0.0002714167497528,0.003270047854725,0.0
1110,0.000436327371748,0.0055877387905231,0.0040518194637476,0.0049432790958811,0.0180103696958125,0.00760823240251,0.0063467524453189,0.0254512432759687,0.0
1111,0.0005000359093559,0.0113345568923763,0.0016880890304647,0.0037460987033392,0.020389818310004,0.0063362981974724,0.0053083044345305,0.0052060945986209,0.0
1112,0.0007535225231515,0.0045920894537278,0.0012194008501313,0.0051849353377423,0.0157836758074703,0.0118921450058274,0.0183207581688065,0.0068271602434107,0.0
1113,0.000445310949319,0.0046120523476987,0.0012701246791717,0.0049808510910822,0.0148524594979657,0.0220480156293345,0.0088954405399598,0.0103848997930865,0.0
1114,0.0004546937970043,0.0040967601470766,0.0031651669321213,0.0019981470175094,0.01739053801977,0.0174321083441648,0.0069540179911434,0.0011333802240081,0.0
1115,0.0008608513207431,0.0008740004516604,0.0008196970772929,0.0159851761400752,0.0141797511860523,0.0014062902662929,0.0011486826371623,0.0,0.0
1116,0.0004761545656462,0.0075659368149452,0.0038732715855254,0.0071369712702323,0.446822261063702,0.0036586768958894,0.0011153493497011,0.0,0.0
1117,0.0004718873663,0.0064118320072565,0.0014080934941616,0.0044907073355051,0.0436702260476183,0.0124394712875367,0.0009794864429078,0.0,0.0
1118,0.0004721618645035,0.0085247795659817,0.0009434632201515,0.0067040394164386,0.0178194262885008,0.0375980835688669,0.0015827179527162,0.0093187420721801,0.0
1119,0.0005034297053271,0.0055902341522694,0.000951579032798,0.006647681423637,0.0133542881482896,0.0121037570589081,0.003888397248205,0.0028773983721778,0.0
1120,0.000442840465487,0.0139297331085844,0.0021953273208688,0.0028810889047336,0.0195496673178326,0.0137582516762967,0.0136878617635654,0.0054462940909634,0.0
1121,0.0004516992711473,0.0210128174256101,0.0020918507096263,0.0030219838867375,0.0130487786965909,0.0206183022711804,0.0025323956600759,0.0,0.0
1122,0.0004940967664061,0.0089926598934231,0.0008196970772929,0.0077056746521388,0.0401979936254278,0.0056048040861935,0.0082914900899613,0.0007812908414563,0.0
1123,0.0004647753673896,0.0068940606647394,0.0014608462763637,0.0043301724469188,0.124921052245054,0.0012830425812207,0.0013025388497795,0.0,0.0
1124,0.0004379494065872,0.0061729011200431,0.001379688149899,0.0045820755965621,0.0186037630539195,0.0017392399669121,0.0017087046134528,0.0006137313127353,0.0
1125,0.0004255470786628,0.0034960018066419,0.0007040467470808,0.0089711677632281,0.0036631758295022,0.0001835143956764,0.0478842024119407,0.0,0.0
